"01128",42.09,-72.48,"SPRINGFIELD","MASSACHUSETTS","MA"
"01129",42.12,-72.48,"SPRINGFIELD","MASSACHUSETTS","MA"
"01133",42.10,-72.58,"SPRINGFIELD","MASSACHUSETTS","MA"
"01138",42.08,-72.56,"SPRINGFIELD","MASSACHUSETTS","MA"
"01139",42.11,-72.56,"SPRINGFIELD","MASSACHUSETTS","MA"
"01144",42.10,-72.59,"SPRINGFIELD","MASSACHUSETTS","MA"
"01151",42.15,-72.50,"INDIAN ORCHARD","MASSACHUSETTS","MA"
"01152",42.15,-72.51,"SPRINGFIELD","MASSACHUSETTS","MA"
"01195",42.10,-72.59,"SPRINGFIELD","MASSACHUSETTS","MA"
"01199",42.10,-72.58,"SPRINGFIELD","MASSACHUSETTS","MA"
"01201",42.43,-73.28,"PITTSFIELD","MASSACHUSETTS","MA"
"01202",42.44,-73.24,"PITTSFIELD","MASSACHUSETTS","MA"
"01203",42.44,-73.24,"PITTSFIELD","MASSACHUSETTS","MA"
"01220",42.63,-73.11,"ADAMS","MASSACHUSETTS","MA"
"01222",42.05,-73.31,"ASHLEY FALLS","MASSACHUSETTS","MA"
"01223",42.34,-73.14,"BECKET","MASSACHUSETTS","MA"
"01224",42.50,-73.19,"BERKSHIRE","MASSACHUSETTS","MA"
"01225",42.56,-73.14,"CHESHIRE","MASSACHUSETTS","MA"
"01226",42.48,-73.13,"DALTON","MASSACHUSETTS","MA"
"01227",42.47,-73.16,"DALTON","MASSACHUSETTS","MA"
"01229",42.28,-73.34,"GLENDALE","MASSACHUSETTS","MA"
"01230",42.18,-73.36,"GREAT BARRINGTON","MASSACHUSETTS","MA"
"01235",42.43,-73.07,"HINSDALE","MASSACHUSETTS","MA"
"01236",42.26,-73.38,"HOUSATONIC","MASSACHUSETTS","MA"
"01237",42.56,-73.23,"LANESBORO","MASSACHUSETTS","MA"
"01238",42.29,-73.22,"LEE","MASSACHUSETTS","MA"
"01240",42.37,-73.28,"LENOX","MASSACHUSETTS","MA"
"01242",42.33,-73.24,"LENOX DALE","MASSACHUSETTS","MA"
"01243",42.35,-72.99,"MIDDLEFIELD","MASSACHUSETTS","MA"
"01244",42.11,-73.26,"MILL RIVER","MASSACHUSETTS","MA"
"01245",42.20,-73.22,"MONTEREY","MASSACHUSETTS","MA"
"01247",42.70,-73.09,"NORTH ADAMS","MASSACHUSETTS","MA"
"01252",42.19,-73.43,"NORTH EGREMONT","MASSACHUSETTS","MA"
"01253",42.20,-73.09,"OTIS","MASSACHUSETTS","MA"
"01254",42.36,-73.36,"RICHMOND","MASSACHUSETTS","MA"
"01255",42.12,-73.12,"SANDISFIELD","MASSACHUSETTS","MA"
"01256",42.59,-73.01,"SAVOY","MASSACHUSETTS","MA"
"01257",42.11,-73.37,"SHEFFIELD","MASSACHUSETTS","MA"
"01258",42.08,-73.46,"SOUTH EGREMONT","MASSACHUSETTS","MA"
"01259",42.06,-73.23,"SOUTHFIELD","MASSACHUSETTS","MA"
"01260",42.29,-73.28,"SOUTH LEE","MASSACHUSETTS","MA"
"01262",42.28,-73.32,"STOCKBRIDGE","MASSACHUSETTS","MA"
"01263",42.28,-73.31,"STOCKBRIDGE","MASSACHUSETTS","MA"
"01264",42.24,-73.20,"TYRINGHAM","MASSACHUSETTS","MA"
"01266",42.29,-73.38,"WEST STOCKBRIDGE","MASSACHUSETTS","MA"
"01267",42.66,-73.23,"WILLIAMSTOWN","MASSACHUSETTS","MA"
"01270",42.51,-73.05,"WINDSOR","MASSACHUSETTS","MA"
"01301",42.64,-72.58,"GREENFIELD","MASSACHUSETTS","MA"
"01302",42.58,-72.59,"GREENFIELD","MASSACHUSETTS","MA"
"01330",42.53,-72.83,"ASHFIELD","MASSACHUSETTS","MA"
"01331",42.57,-72.20,"ATHOL","MASSACHUSETTS","MA"
"01337",42.69,-72.57,"BERNARDSTON","MASSACHUSETTS","MA"
"01338",42.58,-72.80,"BUCKLAND","MASSACHUSETTS","MA"
"01339",42.61,-72.89,"CHARLEMONT","MASSACHUSETTS","MA"
"01340",42.68,-72.73,"COLRAIN","MASSACHUSETTS","MA"
"01341",42.48,-72.70,"CONWAY","MASSACHUSETTS","MA"
"01342",42.54,-72.61,"DEERFIELD","MASSACHUSETTS","MA"
"01343",42.65,-72.98,"DRURY","MASSACHUSETTS","MA"
"01344",42.61,-72.41,"ERVING","MASSACHUSETTS","MA"
"01346",42.66,-72.83,"HEATH","MASSACHUSETTS","MA"
"01347",42.56,-72.51,"LAKE PLEASANT","MASSACHUSETTS","MA"
"01349",42.56,-72.49,"MILLERS FALLS","MASSACHUSETTS","MA"
"01350",42.72,-72.98,"MONROE BRIDGE","MASSACHUSETTS","MA"
"01351",42.53,-72.51,"MONTAGUE","MASSACHUSETTS","MA"
"01354",42.52,-72.62,"GILL","MASSACHUSETTS","MA"
"01355",42.44,-72.33,"NEW SALEM","MASSACHUSETTS","MA"
"01360",42.67,-72.43,"NORTHFIELD","MASSACHUSETTS","MA"
"01364",42.59,-72.30,"ORANGE","MASSACHUSETTS","MA"
"01366",42.45,-72.21,"PETERSHAM","MASSACHUSETTS","MA"
"01367",42.70,-72.89,"ROWE","MASSACHUSETTS","MA"
"01368",42.67,-72.19,"ROYALSTON","MASSACHUSETTS","MA"
"01370",42.61,-72.72,"SHELBURNE FALLS","MASSACHUSETTS","MA"
"01373",42.47,-72.61,"SOUTH DEERFIELD","MASSACHUSETTS","MA"
"01375",42.47,-72.55,"SUNDERLAND","MASSACHUSETTS","MA"
"01376",42.63,-72.51,"TURNERS FALLS","MASSACHUSETTS","MA"
"01378",42.67,-72.34,"WARWICK","MASSACHUSETTS","MA"
"01379",42.56,-72.40,"WENDELL","MASSACHUSETTS","MA"
"01380",42.59,-72.36,"WENDELL DEPOT","MASSACHUSETTS","MA"
"01420",42.58,-71.81,"FITCHBURG","MASSACHUSETTS","MA"
"01430",42.66,-71.92,"ASHBURNHAM","MASSACHUSETTS","MA"
"01431",42.67,-71.81,"ASHBY","MASSACHUSETTS","MA"
"01432",42.56,-71.56,"AYER","MASSACHUSETTS","MA"
"01434",42.54,-71.61,"DEVENS","MASSACHUSETTS","MA"
"01436",42.60,-72.08,"BALDWINVILLE","MASSACHUSETTS","MA"
"01438",42.56,-72.03,"EAST TEMPLETON","MASSACHUSETTS","MA"
"01440",42.59,-71.99,"GARDNER","MASSACHUSETTS","MA"
"01441",42.57,-71.98,"WESTMINSTER","MASSACHUSETTS","MA"
"01450",42.62,-71.56,"GROTON","MASSACHUSETTS","MA"
"01451",42.50,-71.57,"HARVARD","MASSACHUSETTS","MA"
"01452",42.49,-72.00,"HUBBARDSTON","MASSACHUSETTS","MA"
"01453",42.53,-71.76,"LEOMINSTER","MASSACHUSETTS","MA"
"01460",42.52,-71.48,"LITTLETON","MASSACHUSETTS","MA"
"01462",42.59,-71.72,"LUNENBURG","MASSACHUSETTS","MA"
"01463",42.67,-71.59,"PEPPERELL","MASSACHUSETTS","MA"
